# VHH-NNLO SMEFT scan points
# process: ZHH
# energy_tev: 14.0
# scan_axis: phiBox
# fixed_wcs: phi=0,phiB=0,phiBox=0,phiD=0,phiQ3rd=0,phiW=0,phiWB=0,phid=0,phiq1st=0,phiq3st=0,phiu=0,tphi=0
#
phiBox	sigma_lo	sigma_nnlo	k	sigma_smeft_over_sm_lo	sigma_smeft_over_sm_nnlo
0.4887218045	0.4179195948	0.5604682254	1.341091043	1.367945039	1.343155767
0.4917293233	0.418611352	0.5613494012	1.340979882	1.370209316	1.345267495
0.4947368421	0.4193031092	0.562230577	1.340869087	1.372473593	1.347379222
0.4977443609	0.4199948663	0.5631117528	1.340758657	1.37473787	1.34949095
0.5007518797	0.4206866235	0.5639929286	1.34064859	1.377002147	1.351602678
0.5037593985	0.4213783807	0.5648741043	1.340538884	1.379266425	1.353714406
0.5067669173	0.4220701379	0.5657552801	1.340429539	1.381530702	1.355826134
0.5097744361	0.422761895	0.5666364559	1.340320551	1.383794979	1.357937861
0.5127819549	0.4234536522	0.5675176317	1.340211919	1.386059256	1.360049589
0.5157894737	0.4241454094	0.5683988075	1.340103641	1.388323533	1.362161317
0.5187969925	0.4248371666	0.5692799832	1.339995716	1.39058781	1.364273045
0.5218045113	0.4255289237	0.570161159	1.339888142	1.392852088	1.366384772
0.5248120301	0.4262206809	0.5710423348	1.339780917	1.395116365	1.3684965
0.5278195489	0.4269124381	0.5719235106	1.33967404	1.397380642	1.370608228
0.5308270677	0.4276041953	0.5728046863	1.339567508	1.399644919	1.372719956
0.5338345865	0.4282959524	0.5736858621	1.339461321	1.401909196	1.374831684
0.5368421053	0.4289877096	0.5745670379	1.339355476	1.404173473	1.376943411
0.5398496241	0.4296794668	0.5754482137	1.339249972	1.406437751	1.379055139
0.5428571429	0.4303712239	0.5763293895	1.339144807	1.408702028	1.381166867
0.5458646617	0.4310629811	0.5772105652	1.339039979	1.410966305	1.383278595
0.5488721805	0.4317547383	0.578091741	1.338935488	1.413230582	1.385390323
0.5518796992	0.4324464955	0.5789729168	1.33883133	1.415494859	1.38750205
0.554887218	0.4331382526	0.5798540926	1.338727506	1.417759136	1.389613778
0.5578947368	0.4338300098	0.5807352684	1.338624012	1.420023414	1.391725506
0.5609022556	0.434521767	0.5816164441	1.338520848	1.422287691	1.393837234
0.5639097744	0.4352135242	0.5824976199	1.338418012	1.424551968	1.395948962
0.5669172932	0.4359052813	0.5833787957	1.338315503	1.426816245	1.398060689
0.569924812	0.4365970385	0.5842599715	1.338213318	1.429080522	1.400172417
0.5729323308	0.4372887957	0.5851411473	1.338111456	1.431344799	1.402284145
0.5759398496	0.4379805529	0.586022323	1.338009917	1.433609077	1.404395873
0.5789473684	0.43867231	0.5869034988	1.337908697	1.435873354	1.406507601
0.5819548872	0.4393640672	0.5877846746	1.337807796	1.438137631	1.408619328
0.584962406	0.4400558244	0.5886658504	1.337707213	1.440401908	1.410731056
0.5879699248	0.4407475816	0.5895470262	1.337606945	1.442666185	1.412842784
0.5909774436	0.4414393387	0.5904282019	1.337506992	1.444930462	1.414954512
0.5939849624	0.4421310959	0.5913093777	1.337407351	1.447194739	1.41706624
0.5969924812	0.4428228531	0.5921905535	1.337308021	1.449459017	1.419177967
0.6	0.4435146102	0.5930717293	1.337209002	1.451723294	1.421289695
0.6030075188	0.4442063674	0.5939529051	1.337110291	1.453987571	1.423401423
0.6060150376	0.4448981246	0.5948340808	1.337011886	1.456251848	1.425513151
0.6090225564	0.4455898818	0.5957152566	1.336913788	1.458516125	1.427624879
0.6120300752	0.4462816389	0.5965964324	1.336815993	1.460780402	1.429736606
0.615037594	0.4469733961	0.5974776082	1.336718501	1.46304468	1.431848334
0.6180451128	0.4476651533	0.598358784	1.336621311	1.465308957	1.433960062
0.6210526316	0.4483569105	0.5992399597	1.33652442	1.467573234	1.43607179
0.6240601504	0.4490486676	0.6001211355	1.336427828	1.469837511	1.438183518
0.6270676692	0.4497404248	0.6010023113	1.336331533	1.472101788	1.440295245
0.630075188	0.450432182	0.6018834871	1.336235534	1.474366065	1.442406973
0.6330827068	0.4511239392	0.6027646629	1.336139829	1.476630343	1.444518701
0.6360902256	0.4518156963	0.6036458386	1.336044417	1.47889462	1.446630429
0.6390977444	0.4525074535	0.6045270144	1.335949297	1.481158897	1.448742157
0.6421052632	0.4531992107	0.6054081902	1.335854467	1.483423174	1.450853884
0.645112782	0.4538909679	0.606289366	1.335759927	1.485687451	1.452965612
0.6481203008	0.454582725	0.6071705418	1.335665674	1.487951728	1.45507734
0.6511278195	0.4552744822	0.6080517175	1.335571707	1.490216006	1.457189068
0.6541353383	0.4559662394	0.6089328933	1.335478026	1.492480283	1.459300795
0.6571428571	0.4566579966	0.6098140691	1.335384629	1.49474456	1.461412523
0.6601503759	0.4573497537	0.6106952449	1.335291514	1.497008837	1.463524251
0.6631578947	0.4580415109	0.6115764207	1.33519868	1.499273114	1.465635979
0.6661654135	0.4587332681	0.6124575964	1.335106126	1.501537391	1.467747707
0.6691729323	0.4594250252	0.6133387722	1.335013851	1.503801669	1.469859434
0.6721804511	0.4601167824	0.614219948	1.334921853	1.506065946	1.471971162
0.6751879699	0.4608085396	0.6151011238	1.334830132	1.508330223	1.47408289
0.6781954887	0.4615002968	0.6159822996	1.334738686	1.5105945	1.476194618
0.6812030075	0.4621920539	0.6168634753	1.334647513	1.512858777	1.478306346
0.6842105263	0.4628838111	0.6177446511	1.334556613	1.515123054	1.480418073
0.6872180451	0.4635755683	0.6186258269	1.334465984	1.517387331	1.482529801
0.6902255639	0.4642673255	0.6195070027	1.334375625	1.519651609	1.484641529
0.6932330827	0.4649590826	0.6203881785	1.334285535	1.521915886	1.486753257
0.6962406015	0.4656508398	0.6212693542	1.334195713	1.524180163	1.488864985
0.6992481203	0.466342597	0.62215053	1.334106157	1.52644444	1.490976712
