# VHH-NNLO SMEFT scan points
# process: ZHH
# energy_tev: 13.6
# scan_axis: phiBox
# fixed_wcs: phi=0,phiB=0,phiBox=0,phiD=0,phiQ3rd=0,phiW=0,phiWB=0,phid=0,phiq1st=0,phiq3st=0,phiu=0,tphi=0
#
phiBox	sigma_lo	sigma_nnlo	k	sigma_smeft_over_sm_lo	sigma_smeft_over_sm_nnlo
0.6902255639	0.4416962009	0.5887309848	1.332886685	1.519433698	1.485165693
0.6932330827	0.4423541455	0.5895689951	1.332798621	1.521697026	1.487279705
0.6962406015	0.4430120901	0.5904070055	1.332710819	1.523960353	1.489393716
0.6992481203	0.4436700348	0.5912450158	1.332623277	1.526223681	1.491507728
0.7022556391	0.4443279794	0.5920830262	1.332535995	1.528487009	1.49362174
0.7052631579	0.444985924	0.5929210365	1.332448971	1.530750336	1.495735752
0.7082706767	0.4456438686	0.5937590468	1.332362204	1.533013664	1.497849763
0.7112781955	0.4463018132	0.5945970572	1.332275692	1.535276992	1.499963775
0.7142857143	0.4469597579	0.5954350675	1.332189436	1.537540319	1.502077787
0.7172932331	0.4476177025	0.5962730779	1.332103432	1.539803647	1.504191798
0.7203007519	0.4482756471	0.5971110882	1.332017682	1.542066975	1.50630581
0.7233082707	0.4489335917	0.5979490985	1.331932182	1.544330302	1.508419822
0.7263157895	0.4495915363	0.5987871089	1.331846933	1.54659363	1.510533834
0.7293233083	0.450249481	0.5996251192	1.331761933	1.548856958	1.512647845
0.7323308271	0.4509074256	0.6004631296	1.331677181	1.551120285	1.514761857
0.7353383459	0.4515653702	0.6013011399	1.331592676	1.553383613	1.516875869
0.7383458647	0.4522233148	0.6021391503	1.331508417	1.555646941	1.518989881
0.7413533835	0.4528812595	0.6029771606	1.331424403	1.557910268	1.521103892
0.7443609023	0.4535392041	0.6038151709	1.331340633	1.560173596	1.523217904
0.7473684211	0.4541971487	0.6046531813	1.331257105	1.562436924	1.525331916
0.7503759398	0.4548550933	0.6054911916	1.331173819	1.564700251	1.527445928
0.7533834586	0.4555130379	0.606329202	1.331090773	1.566963579	1.529559939
0.7563909774	0.4561709826	0.6071672123	1.331007967	1.569226907	1.531673951
0.7593984962	0.4568289272	0.6080052226	1.3309254	1.571490234	1.533787963
0.762406015	0.4574868718	0.608843233	1.33084307	1.573753562	1.535901974
0.7654135338	0.4581448164	0.6096812433	1.330760977	1.57601689	1.538015986
0.7684210526	0.458802761	0.6105192537	1.330679119	1.578280217	1.540129998
0.7714285714	0.4594607057	0.611357264	1.330597495	1.580543545	1.54224401
0.7744360902	0.4601186503	0.6121952744	1.330516105	1.582806873	1.544358021
0.777443609	0.4607765949	0.6130332847	1.330434947	1.5850702	1.546472033
0.7804511278	0.4614345395	0.613871295	1.330354021	1.587333528	1.548586045
0.7834586466	0.4620924841	0.6147093054	1.330273325	1.589596856	1.550700057
0.7864661654	0.4627504288	0.6155473157	1.330192859	1.591860183	1.552814068
0.7894736842	0.4634083734	0.6163853261	1.330112621	1.594123511	1.55492808
0.792481203	0.464066318	0.6172233364	1.330032611	1.596386839	1.557042092
0.7954887218	0.4647242626	0.6180613467	1.329952827	1.598650166	1.559156104
0.7984962406	0.4653822073	0.6188993571	1.329873269	1.600913494	1.561270115
0.8015037594	0.4660401519	0.6197373674	1.329793935	1.603176822	1.563384127
0.8045112782	0.4666980965	0.6205753778	1.329714825	1.605440149	1.565498139
0.807518797	0.4673560411	0.6214133881	1.329635938	1.607703477	1.56761215
