# VHH-NNLO SMEFT scan points
# process: ZHH
# energy_tev: 13.6
# scan_axis: phiBox
# fixed_wcs: phi=0,phiB=0,phiBox=0,phiD=0,phiQ3rd=0,phiW=0,phiWB=0,phid=0,phiq1st=0,phiq3st=0,phiu=0,tphi=0
#
phiBox	sigma_lo	sigma_nnlo	k	sigma_smeft_over_sm_lo	sigma_smeft_over_sm_nnlo
1.480200501	0.6145163214	0.8088483679	1.316235777	2.11393443	2.040446108
1.487844612	0.6161885973	0.8109783108	1.316120283	2.119687055	2.045819221
1.495488722	0.6178608732	0.8131082538	1.316005413	2.125439679	2.051192334
1.503132832	0.6195331492	0.8152381967	1.315891164	2.131192304	2.056565448
1.510776942	0.6212054251	0.8173681397	1.31577753	2.136944928	2.061938561
1.518421053	0.622877701	0.8194980826	1.315664506	2.142697553	2.067311674
1.526065163	0.6245499769	0.8216280256	1.315552087	2.148450177	2.072684787
1.533709273	0.6262222528	0.8237579685	1.315440269	2.154202802	2.0780579
1.541353383	0.6278945287	0.8258879115	1.315329046	2.159955426	2.083431013
1.548997494	0.6295668046	0.8280178544	1.315218414	2.165708051	2.088804127
1.556641604	0.6312390805	0.8301477974	1.315108369	2.171460675	2.09417724
1.564285714	0.6329113565	0.8322777403	1.314998904	2.1772133	2.099550353
1.571929825	0.6345836324	0.8344076833	1.314890017	2.182965924	2.104923466
1.579573935	0.6362559083	0.8365376262	1.314781702	2.188718548	2.110296579
1.587218045	0.6379281842	0.8386675692	1.314673955	2.194471173	2.115669692
1.594862155	0.6396004601	0.8407975121	1.314566772	2.200223797	2.121042806
1.602506266	0.641272736	0.8429274551	1.314460147	2.205976422	2.126415919
1.610150376	0.6429450119	0.845057398	1.314354078	2.211729046	2.131789032
1.617794486	0.6446172878	0.847187341	1.314248558	2.217481671	2.137162145
1.625438596	0.6462895638	0.849317284	1.314143585	2.223234295	2.142535258
1.633082707	0.6479618397	0.8514472269	1.314039153	2.22898692	2.147908371
1.640726817	0.6496341156	0.8535771699	1.313935259	2.234739544	2.153281484
1.648370927	0.6513063915	0.8557071128	1.313831898	2.240492169	2.158654598
1.656015038	0.6529786674	0.8578370558	1.313729067	2.246244793	2.164027711
1.663659148	0.6546509433	0.8599669987	1.313626762	2.251997418	2.169400824
1.671303258	0.6563232192	0.8620969417	1.313524977	2.257750042	2.174773937
1.678947368	0.6579954951	0.8642268846	1.31342371	2.263502667	2.18014705
1.686591479	0.6596677711	0.8663568276	1.313322957	2.269255291	2.185520163
1.694235589	0.661340047	0.8684867705	1.313222713	2.275007916	2.190893277
1.701879699	0.6630123229	0.8706167135	1.313122974	2.28076054	2.19626639
1.70952381	0.6646845988	0.8727466564	1.313023738	2.286513164	2.201639503
1.71716792	0.6663568747	0.8748765994	1.312924999	2.292265789	2.207012616
1.72481203	0.6680291506	0.8770065423	1.312826755	2.298018413	2.212385729
1.73245614	0.6697014265	0.8791364853	1.312729002	2.303771038	2.217758842
1.740100251	0.6713737024	0.8812664282	1.312631736	2.309523662	2.223131955
1.747744361	0.6730459784	0.8833963712	1.312534952	2.315276287	2.228505069
1.755388471	0.6747182543	0.8855263141	1.312438649	2.321028911	2.233878182
1.763032581	0.6763905302	0.8876562571	1.312342822	2.326781536	2.239251295
1.770676692	0.6780628061	0.8897862	1.312247467	2.33253416	2.244624408
1.778320802	0.679735082	0.891916143	1.312152582	2.338286785	2.249997521
1.785964912	0.6814073579	0.8940460859	1.312058162	2.344039409	2.255370634
1.793609023	0.6830796338	0.8961760289	1.311964205	2.349792034	2.260743748
1.801253133	0.6847519097	0.8983059718	1.311870707	2.355544658	2.266116861
1.808897243	0.6864241857	0.9004359148	1.311777664	2.361297283	2.271489974
1.816541353	0.6880964616	0.9025658577	1.311685073	2.367049907	2.276863087
1.824185464	0.6897687375	0.9046958007	1.311592932	2.372802532	2.2822362
1.831829574	0.6914410134	0.9068257437	1.311501236	2.378555156	2.287609313
1.839473684	0.6931132893	0.9089556866	1.311409983	2.38430778	2.292982427
1.847117794	0.6947855652	0.9110856296	1.311319168	2.390060405	2.29835554
1.854761905	0.6964578411	0.9132155725	1.31122879	2.395813029	2.303728653
1.862406015	0.698130117	0.9153455155	1.311138845	2.401565654	2.309101766
1.870050125	0.699802393	0.9174754584	1.31104933	2.407318278	2.314474879
1.877694236	0.7014746689	0.9196054014	1.310960242	2.413070903	2.319847992
1.885338346	0.7031469448	0.9217353443	1.310871577	2.418823527	2.325221105
1.892982456	0.7048192207	0.9238652873	1.310783333	2.424576152	2.330594219
1.900626566	0.7064914966	0.9259952302	1.310695507	2.430328776	2.335967332
1.908270677	0.7081637725	0.9281251732	1.310608095	2.436081401	2.341340445
1.915914787	0.7098360484	0.9302551161	1.310521096	2.441834025	2.346713558
1.923558897	0.7115083243	0.9323850591	1.310434505	2.44758665	2.352086671
1.931203008	0.7131806003	0.934515002	1.310348321	2.453339274	2.357459784
1.938847118	0.7148528762	0.936644945	1.31026254	2.459091899	2.362832898
1.946491228	0.7165251521	0.9387748879	1.310177159	2.464844523	2.368206011
1.954135338	0.718197428	0.9409048309	1.310092176	2.470597148	2.373579124
1.961779449	0.7198697039	0.9430347738	1.310007587	2.476349772	2.378952237
1.969423559	0.7215419798	0.9451647168	1.309923391	2.482102396	2.38432535
1.977067669	0.7232142557	0.9472946597	1.309839584	2.487855021	2.389698463
1.984711779	0.7248865316	0.9494246027	1.309756164	2.493607645	2.395071576
1.99235589	0.7265588076	0.9515545456	1.309673127	2.49936027	2.40044469
2	0.7282310835	0.9536844886	1.309590472	2.505112894	2.405817803
