# VHH-NNLO SMEFT scan points
# process: WminusHH
# energy_tev: 13.6
# scan_axis: phiBox
# fixed_wcs: phi=0,phiBox=0,phiD=0,phiW=0,phiq3st=0
#
phiBox	sigma_lo	sigma_nnlo	k	sigma_smeft_over_sm_lo	sigma_smeft_over_sm_nnlo
-0.1365914787	0.1429310064	0.1672560551	1.170187346	0.8939169499	0.8937728847
-0.1288220551	0.1438958135	0.1683867755	1.170199267	0.8999510316	0.899815161
-0.1210526316	0.1448606205	0.169517496	1.17021103	0.9059851134	0.9058574373
-0.113283208	0.1458254276	0.1706482165	1.170222637	0.9120191951	0.9118997136
-0.1055137845	0.1467902346	0.1717789369	1.170234092	0.9180532769	0.9179419898
-0.0977443609	0.1477550417	0.1729096574	1.170245397	0.9240873586	0.9239842661
-0.08997493734	0.1487198487	0.1740403779	1.170256555	0.9301214404	0.9300265424
-0.08220551378	0.1496846558	0.1751710983	1.17026757	0.9361555221	0.9360688187
-0.07443609023	0.1506494628	0.1763018188	1.170278443	0.9421896039	0.942111095
-0.06666666667	0.1516142699	0.1774325393	1.170289178	0.9482236856	0.9481533713
-0.05889724311	0.1525790769	0.1785632597	1.170299777	0.9542577674	0.9541956475
-0.05112781955	0.153543884	0.1796939802	1.170310243	0.9602918491	0.9602379238
-0.04335839599	0.1545086911	0.1808247007	1.170320578	0.9663259309	0.9662802001
-0.03558897243	0.1554734981	0.1819554211	1.170330785	0.9723600126	0.9723224764
-0.02781954887	0.1564383052	0.1830861416	1.170340867	0.9783940944	0.9783647527
-0.02005012531	0.1574031122	0.1842168621	1.170350824	0.9844281761	0.9844070289
-0.01228070175	0.1583679193	0.1853475825	1.17036066	0.9904622579	0.9904493052
-0.004511278195	0.1593327263	0.186478303	1.170370377	0.9964963396	0.9964915815
0.003258145363	0.1602975334	0.1876090235	1.170379977	1.002530421	1.002533858
0.01102756892	0.1612623404	0.188739744	1.170389463	1.008564503	1.008576134
0.01879699248	0.1622271475	0.1898704644	1.170398835	1.014598585	1.01461841
0.02656641604	0.1631919545	0.1910011849	1.170408097	1.020632667	1.020660687
0.0343358396	0.1641567616	0.1921319054	1.170417249	1.026666748	1.026702963
0.04210526316	0.1651215686	0.1932626258	1.170426295	1.03270083	1.032745239
0.04987468672	0.1660863757	0.1943933463	1.170435236	1.038734912	1.038787515
0.05764411028	0.1670511827	0.1955240668	1.170444073	1.044768994	1.044829792
0.06541353383	0.1680159898	0.1966547872	1.170452809	1.050803075	1.050872068
0.07318295739	0.1689807968	0.1977855077	1.170461445	1.056837157	1.056914344
0.08095238095	0.1699456039	0.1989162282	1.170469983	1.062871239	1.062956621
0.08872180451	0.1709104109	0.2000469486	1.170478425	1.068905321	1.068998897
0.09649122807	0.171875218	0.2011776691	1.170486772	1.074939402	1.075041173
0.1042606516	0.172840025	0.2023083896	1.170495026	1.080973484	1.081083449
0.1120300752	0.1738048321	0.20343911	1.170503188	1.087007566	1.087125726
0.1197994987	0.1747696391	0.2045698305	1.17051126	1.093041648	1.093168002
0.1275689223	0.1757344462	0.205700551	1.170519243	1.099075729	1.099210278
0.1353383459	0.1766992533	0.2068312714	1.170527139	1.105109811	1.105252555
0.1431077694	0.1776640603	0.2079619919	1.17053495	1.111143893	1.111294831
0.150877193	0.1786288674	0.2090927124	1.170542676	1.117177975	1.117337107
0.1586466165	0.1795936744	0.2102234328	1.170550319	1.123212056	1.123379383
0.1664160401	0.1805584815	0.2113541533	1.17055788	1.129246138	1.12942166
0.1741854637	0.1815232885	0.2124848738	1.170565361	1.13528022	1.135463936
0.1819548872	0.1824880956	0.2136155943	1.170572763	1.141314302	1.141506212
0.1897243108	0.1834529026	0.2147463147	1.170580087	1.147348383	1.147548489
0.1974937343	0.1844177097	0.2158770352	1.170587334	1.153382465	1.153590765
0.2052631579	0.1853825167	0.2170077557	1.170594506	1.159416547	1.159633041
0.2130325815	0.1863473238	0.2181384761	1.170601604	1.165450629	1.165675317
0.220802005	0.1873121308	0.2192691966	1.170608629	1.17148471	1.171717594
0.2285714286	0.1882769379	0.2203999171	1.170615581	1.177518792	1.17775987
0.2363408521	0.1892417449	0.2215306375	1.170622463	1.183552874	1.183802146
0.2441102757	0.190206552	0.222661358	1.170629275	1.189586956	1.189844423
0.2518796992	0.191171359	0.2237920785	1.170636018	1.195621037	1.195886699
0.2596491228	0.1921361661	0.2249227989	1.170642693	1.201655119	1.201928975
0.2674185464	0.1931009731	0.2260535194	1.170649302	1.207689201	1.207971251
0.2751879699	0.1940657802	0.2271842399	1.170655845	1.213723283	1.214013528
0.2829573935	0.1950305872	0.2283149603	1.170662323	1.219757364	1.220055804
0.290726817	0.1959953943	0.2294456808	1.170668738	1.225791446	1.22609808
0.2984962406	0.1969602013	0.2305764013	1.170675089	1.231825528	1.232140357
0.3062656642	0.1979250084	0.2317071217	1.170681379	1.23785961	1.238182633
0.3140350877	0.1988898154	0.2328378422	1.170687608	1.243893691	1.244224909
0.3218045113	0.1998546225	0.2339685627	1.170693776	1.249927773	1.250267185
0.3295739348	0.2008194296	0.2350992831	1.170699885	1.255961855	1.256309462
0.3373433584	0.2017842366	0.2362300036	1.170705936	1.261995937	1.262351738
0.345112782	0.2027490437	0.2373607241	1.170711929	1.268030018	1.268394014
0.3528822055	0.2037138507	0.2384914446	1.170717866	1.2740641	1.274436291
0.3606516291	0.2046786578	0.239622165	1.170723746	1.280098182	1.280478567
0.3684210526	0.2056434648	0.2407528855	1.170729572	1.286132264	1.286520843
0.3761904762	0.2066082719	0.241883606	1.170735343	1.292166345	1.292563119
0.3839598997	0.2075730789	0.2430143264	1.17074106	1.298200427	1.298605396
0.3917293233	0.208537886	0.2441450469	1.170746724	1.304234509	1.304647672
0.3994987469	0.209502693	0.2452757674	1.170752337	1.310268591	1.310689948
0.4072681704	0.2104675001	0.2464064878	1.170757897	1.316302672	1.316732224
0.415037594	0.2114323071	0.2475372083	1.170763407	1.322336754	1.322774501
0.4228070175	0.2123971142	0.2486679288	1.170768867	1.328370836	1.328816777
0.4305764411	0.2133619212	0.2497986492	1.170774278	1.334404918	1.334859053
0.4383458647	0.2143267283	0.2509293697	1.17077964	1.340438999	1.34090133
0.4461152882	0.2152915353	0.2520600902	1.170784953	1.346473081	1.346943606
0.4538847118	0.2162563424	0.2531908106	1.17079022	1.352507163	1.352985882
0.4616541353	0.2172211494	0.2543215311	1.170795439	1.358541245	1.359028158
0.4694235589	0.2181859565	0.2554522516	1.170800613	1.364575326	1.365070435
0.4771929825	0.2191507635	0.256582972	1.170805741	1.370609408	1.371112711
0.484962406	0.2201155706	0.2577136925	1.170810824	1.37664349	1.377154987
0.4927318296	0.2210803776	0.258844413	1.170815862	1.382677572	1.383197264
0.5005012531	0.2220451847	0.2599751334	1.170820857	1.388711653	1.38923954
0.5082706767	0.2230099918	0.2611058539	1.170825809	1.394745735	1.395281816
