# VHH-NNLO SMEFT scan points
# process: WminusHH
# energy_tev: 13.6
# scan_axis: phiW
# fixed_wcs: phi=0,phiBox=0,phiD=0,phiW=0,phiq3st=0
#
phiW	sigma_lo	sigma_nnlo	k	sigma_smeft_over_sm_lo	sigma_smeft_over_sm_nnlo
0.5959899749	0.4471402248	0.5223249211	1.168145678	2.796497667	2.791168614
0.5992481203	0.4487105422	0.524157331	1.168141333	2.806318722	2.800960537
0.6025062657	0.4502808596	0.525989741	1.168137019	2.816139777	2.81075246
0.605764411	0.451851177	0.527822151	1.168132735	2.825960833	2.820544382
0.6090225564	0.4534214944	0.529654561	1.16812848	2.835781888	2.830336305
0.6122807018	0.4549918117	0.5314869709	1.168124255	2.845602943	2.840128227
0.6155388471	0.4565621291	0.5333193809	1.168120058	2.855423999	2.84992015
0.6187969925	0.4581324465	0.5351517909	1.168115891	2.865245054	2.859712073
0.6220551378	0.4597027639	0.5369842009	1.168111752	2.875066109	2.869503995
0.6253132832	0.4612730813	0.5388166108	1.168107641	2.884887165	2.879295918
0.6285714286	0.4628433987	0.5406490208	1.168103558	2.89470822	2.889087841
0.6318295739	0.4644137161	0.5424814308	1.168099503	2.904529276	2.898879763
0.6350877193	0.4659840334	0.5443138407	1.168095475	2.914350331	2.908671686
0.6383458647	0.4675543508	0.5461462507	1.168091474	2.924171386	2.918463608
0.64160401	0.4691246682	0.5479786607	1.1680875	2.933992442	2.928255531
0.6448621554	0.4706949856	0.5498110707	1.168083552	2.943813497	2.938047454
0.6481203008	0.472265303	0.5516434806	1.168079631	2.953634552	2.947839376
0.6513784461	0.4738356204	0.5534758906	1.168075735	2.963455608	2.957631299
0.6546365915	0.4754059378	0.5553083006	1.168071865	2.973276663	2.967423222
0.6578947368	0.4769762552	0.5571407106	1.168068021	2.983097719	2.977215144
0.6611528822	0.4785465725	0.5589731205	1.168064202	2.992918774	2.987007067
0.6644110276	0.4801168899	0.5608055305	1.168060408	3.002739829	2.996798989
0.6676691729	0.4816872073	0.5626379405	1.168056639	3.012560885	3.006590912
0.6709273183	0.4832575247	0.5644703505	1.168052894	3.02238194	3.016382835
0.6741854637	0.4848278421	0.5663027604	1.168049174	3.032202995	3.026174757
0.677443609	0.4863981595	0.5681351704	1.168045477	3.042024051	3.03596668
0.6807017544	0.4879684769	0.5699675804	1.168041805	3.051845106	3.045758602
0.6839598997	0.4895387942	0.5717999904	1.168038156	3.061666161	3.055550525
0.6872180451	0.4911091116	0.5736324003	1.16803453	3.071487217	3.065342448
0.6904761905	0.492679429	0.5754648103	1.168030927	3.081308272	3.07513437
0.6937343358	0.4942497464	0.5772972203	1.168027347	3.091129328	3.084926293
0.6969924812	0.4958200638	0.5791296303	1.16802379	3.100950383	3.094718216
0.7002506266	0.4973903812	0.5809620402	1.168020256	3.110771438	3.104510138
0.7035087719	0.4989606986	0.5827944502	1.168016743	3.120592494	3.114302061
0.7067669173	0.5005310159	0.5846268602	1.168013253	3.130413549	3.124093983
0.7100250627	0.5021013333	0.5864592702	1.168009785	3.140234604	3.133885906
0.713283208	0.5036716507	0.5882916801	1.168006338	3.15005566	3.143677829
0.7165413534	0.5052419681	0.5901240901	1.168002912	3.159876715	3.153469751
0.7197994987	0.5068122855	0.5919565001	1.167999508	3.169697771	3.163261674
0.7230576441	0.5083826029	0.5937889101	1.167996125	3.179518826	3.173053597
0.7263157895	0.5099529203	0.59562132	1.167992762	3.189339881	3.182845519
0.7295739348	0.5115232376	0.59745373	1.167989421	3.199160937	3.192637442
0.7328320802	0.513093555	0.59928614	1.167986099	3.208981992	3.202429364
0.7360902256	0.5146638724	0.6011185499	1.167982798	3.218803047	3.212221287
0.7393483709	0.5162341898	0.6029509599	1.167979518	3.228624103	3.22201321
0.7426065163	0.5178045072	0.6047833699	1.167976256	3.238445158	3.231805132
0.7458646617	0.5193748246	0.6066157799	1.167973015	3.248266213	3.241597055
0.749122807	0.520945142	0.6084481898	1.167969793	3.258087269	3.251388977
