# VHH-NNLO SMEFT scan points
# process: WminusHH
# energy_tev: 13.6
# scan_axis: phiq3st
# fixed_wcs: phi=0,phiBox=0,phiD=0,phiW=0,phiq3st=0
#
phiq3st	sigma_lo	sigma_nnlo	k	sigma_smeft_over_sm_lo	sigma_smeft_over_sm_nnlo
0.01240601504	0.3080046186	0.3644513915	1.183265995	1.926317852	1.947533507
0.01255639098	0.3097999117	0.3666006829	1.183346634	1.937545947	1.959018762
0.01270676692	0.3115952048	0.3687499743	1.183426345	1.948774042	1.970504016
0.01285714286	0.313390498	0.3708992657	1.183505142	1.960002137	1.981989271
0.0130075188	0.3151857911	0.3730485571	1.183583041	1.971230232	1.993474526
0.01315789474	0.3169810842	0.3751978485	1.183660058	1.982458328	2.00495978
0.01330827068	0.3187763773	0.3773471399	1.183736208	1.993686423	2.016445035
0.01345864662	0.3205716704	0.3794964313	1.183811504	2.004914518	2.02793029
0.01360902256	0.3223669635	0.3816457227	1.183885962	2.016142613	2.039415544
0.0137593985	0.3241622566	0.3837950141	1.183959595	2.027370708	2.050900799
0.01390977444	0.3259575497	0.3859443056	1.184032417	2.038598803	2.062386053
0.01406015038	0.3277528429	0.388093597	1.184104442	2.049826899	2.073871308
0.01421052632	0.329548136	0.3902428884	1.184175681	2.061054994	2.085356563
0.01436090226	0.3313434291	0.3923921798	1.184246149	2.072283089	2.096841817
0.0145112782	0.3331387222	0.3945414712	1.184315857	2.083511184	2.108327072
0.01466165414	0.3349340153	0.3966907626	1.184384817	2.094739279	2.119812327
0.01481203008	0.3367293084	0.398840054	1.184453043	2.105967374	2.131297581
0.01496240602	0.3385246015	0.4009893454	1.184520545	2.11719547	2.142782836
0.01511278195	0.3403198946	0.4031386368	1.184587334	2.128423565	2.154268091
0.01526315789	0.3421151878	0.4052879282	1.184653423	2.13965166	2.165753345
0.01541353383	0.3439104809	0.4074372196	1.184718822	2.150879755	2.1772386
0.01556390977	0.345705774	0.409586511	1.184783541	2.16210785	2.188723854
0.01571428571	0.3475010671	0.4117358024	1.184847592	2.173335945	2.200209109
0.01586466165	0.3492963602	0.4138850938	1.184910984	2.184564041	2.211694364
0.01601503759	0.3510916533	0.4160343853	1.184973728	2.195792136	2.223179618
0.01616541353	0.3528869464	0.4181836767	1.185035833	2.207020231	2.234664873
0.01631578947	0.3546822395	0.4203329681	1.18509731	2.218248326	2.246150128
0.01646616541	0.3564775327	0.4224822595	1.185158168	2.229476421	2.257635382
0.01661654135	0.3582728258	0.4246315509	1.185218416	2.240704516	2.269120637
0.01676691729	0.3600681189	0.4267808423	1.185278062	2.251932612	2.280605891
0.01691729323	0.361863412	0.4289301337	1.185337117	2.263160707	2.292091146
0.01706766917	0.3636587051	0.4310794251	1.185395589	2.274388802	2.303576401
0.01721804511	0.3654539982	0.4332287165	1.185453487	2.285616897	2.315061655
0.01736842105	0.3672492913	0.4353780079	1.185510818	2.296844992	2.32654691
0.01751879699	0.3690445844	0.4375272993	1.185567592	2.308073087	2.338032165
0.01766917293	0.3708398776	0.4396765907	1.185623816	2.319301183	2.349517419
0.01781954887	0.3726351707	0.4418258821	1.185679498	2.330529278	2.361002674
0.01796992481	0.3744304638	0.4439751736	1.185734646	2.341757373	2.372487929
0.01812030075	0.3762257569	0.446124465	1.185789268	2.352985468	2.383973183
